epoch,acc,loss,val_acc,val_loss
0,0.57464790095,1.09961731018,0.809523819875,0.623990341395
1,0.82042254539,0.500836219744,0.848739503812,0.426392774121
2,0.887323950168,0.314866260114,0.837535022688,0.432210125467
3,0.925352117125,0.209840072575,0.873949586343,0.389542407442
4,0.955633805251,0.143170372647,0.871148467565,0.386037631039
5,0.959859157322,0.110863987671,0.910364151502,0.29231466018
6,0.978873240486,0.0662872665804,0.918767511845,0.293299270039
7,0.986619719107,0.0455136784552,0.927170873189,0.279272726866
8,0.993661972209,0.027285162355,0.927170872688,0.289089538737
9,0.993661972209,0.0145088545392,0.893557429314,0.415494824729
10,0.996478873449,0.0130721462209,0.921568632126,0.314294612628
11,0.99788732407,0.00789644350651,0.924369752407,0.323190912384
12,0.997183098759,0.00610093441808,0.915966391563,0.355386640018
0,0.575352125893,1.12136582516,0.798319339251,0.624241702446
1,0.831690150877,0.488224505407,0.831932782626,0.478166695778
2,0.905633808442,0.305855185213,0.851540624094,0.440036389883
3,0.926760567746,0.20568842875,0.901960790658,0.339234041754
4,0.959154932012,0.130483091671,0.918767512346,0.298716902608
5,0.970422536974,0.103157400882,0.899159670377,0.35033798296
6,0.983802817867,0.0700447725978,0.921568632627,0.322888652645
7,0.985915493797,0.0559852482803,0.932773113251,0.294709862985
8,0.996478873449,0.0384294293578,0.927170872688,0.327360944572
9,0.992253521588,0.0313100315053,0.913165271282,0.358111469333
10,0.99929577469,0.0150374213371,0.915966392064,0.405432390644
11,0.995774648139,0.0192247580599,0.924369752407,0.347961027144
0,0.582394379913,1.10355885054,0.801120460534,0.638211319427
1,0.84366198052,0.477658119158,0.868347347284,0.432928476639
2,0.904225357821,0.30526623867,0.893557429815,0.369933118652
3,0.937323947398,0.213588273481,0.879551828408,0.365942058756
4,0.961267607942,0.161687543104,0.924369752407,0.281536789564
5,0.973943663315,0.11571430714,0.843137264753,0.589375130457
6,0.978169015386,0.102458389843,0.913165271282,0.280126033273
7,0.992957746899,0.0619325918788,0.899159669876,0.46993463405
8,0.994366197519,0.0578625529716,0.921568632126,0.341550280003
9,0.996478873449,0.0428811054755,0.918767512346,0.320357417124
10,0.996478873449,0.0372505980137,0.921568632126,0.289292550794
11,0.99788732407,0.0268901794375,0.924369752407,0.296628544702
0,0.545070437242,5.61347229212,0.792717098689,4.01801469947
1,0.816197193844,3.29510577212,0.84033614347,2.75184241263
2,0.873943669275,2.28975237507,0.871148466062,2.05481348819
3,0.912676061333,1.75049524408,0.857142866159,1.79624387296
4,0.923943666505,1.43433624758,0.873949587846,1.46362178366
5,0.933802820637,1.21112546703,0.876750708127,1.29808575165
6,0.957042256082,1.02493317656,0.896358549595,1.14209691216
7,0.94718310174,0.904300236996,0.862745105218,1.18426587451
8,0.961971833043,0.792970882335,0.879551828408,1.07046866217
9,0.973943663525,0.692970680099,0.910364151001,0.916801092004
10,0.965492959593,0.620044040848,0.88235294869,0.847359230538
11,0.978873240486,0.548409603011,0.882352947187,0.808167591315
12,0.978169015386,0.491341807683,0.913165271282,0.739471380951
13,0.982394367247,0.431471386216,0.899159669876,0.747939482707
14,0.986619719107,0.387073013984,0.887955187749,0.690104961896
15,0.987323944208,0.347583720277,0.901960790157,0.65393397212
16,0.985915493797,0.316154780207,0.885154067468,0.708551698372
17,0.992253521588,0.282627370366,0.907563031221,0.546598408903
18,0.991549296278,0.263578027697,0.876750708127,0.631852085726
19,0.991549296278,0.24236205514,0.899159670377,0.553512521276
20,0.991549296278,0.220731145322,0.910364151001,0.531864278958
21,0.993661972209,0.201400923739,0.890756309533,0.579774895636
22,0.988732395038,0.197555904552,0.921568632126,0.467960791302
23,0.992253521379,0.17765808137,0.921568632126,0.465228033291
24,0.994366197519,0.156918166127,0.913165271783,0.482629052731
25,0.996478873449,0.146577665687,0.910364151001,0.52450877666
26,0.995070422829,0.141042490398,0.84033614347,0.78105522855
27,0.990845070968,0.140224193236,0.915966391563,0.437520604236
28,0.995070422829,0.123278501299,0.915966391563,0.450325459743
29,0.992957746899,0.125985271101,0.915966392064,0.451700925702
0,0.557746494058,5.62314112925,0.781512617564,4.04053291754
1,0.804225362942,3.30942339712,0.837535023689,2.77200972733
2,0.863380289833,2.38460072665,0.795518219972,2.35970848749
3,0.89859155534,1.89342704919,0.764705895376,2.13416041146
4,0.923943666295,1.54484143517,0.851540625596,1.6335514844
5,0.930985919607,1.31075260757,0.887955188751,1.38872027397
6,0.943661974979,1.13086782564,0.823529421281,1.38544847484
7,0.953521129531,0.975412368565,0.901960790157,1.14209409071
8,0.95000000298,0.872110521919,0.899159670377,1.01627332473
9,0.961267607733,0.762353038704,0.868347347284,1.04163052755
10,0.971830987385,0.677189375313,0.879551828408,0.913151248163
11,0.971830987594,0.618782869737,0.890756309533,0.865456949763
12,0.976056339455,0.545627184212,0.879551828408,0.843537579314
13,0.975352114145,0.506188677965,0.885154068971,0.798574989834
14,0.982394367247,0.443456941507,0.879551828408,0.767975013547
15,0.984507043177,0.401281718532,0.890756309533,0.730273930966
16,0.986619719107,0.363392778161,0.904761910439,0.628104850274
17,0.983098592557,0.349550365982,0.899159670377,0.625293404866
18,0.988028169728,0.306990246748,0.882352947187,0.694339471955
19,0.986619719107,0.292193100066,0.879551826906,0.722436876107
20,0.992957746899,0.257716826517,0.904761909437,0.571455823899
21,0.985211268487,0.247617508324,0.885154067468,0.646556992115
22,0.990140845658,0.229797115208,0.904761910939,0.535981874381
23,0.990845070968,0.216683228618,0.882352947187,0.654280090532
24,0.990140845448,0.200497057131,0.896358548593,0.576539770645
25,0.993661972209,0.189453783432,0.899159668874,0.528482707984
26,0.991549296278,0.174357283546,0.924369752407,0.467497805462
27,0.992957746899,0.165076716318,0.910364151001,0.448949759998
28,0.995070422829,0.150786005065,0.904761910939,0.529998688387
29,0.995774648139,0.143382849277,0.857142864656,0.620384594159
30,0.990140845658,0.14637657129,0.901960790658,0.476954423079
0,0.51971832432,5.68872232672,0.535014021046,4.81962233231
1,0.799295786296,3.39385238248,0.837535022688,2.809918045
2,0.876056345416,2.39305767375,0.854341744876,2.14737558665
3,0.907746484372,1.84894247164,0.845938383531,1.86051000367
4,0.925352117125,1.50625044149,0.885154067969,1.51313815598
5,0.940140848638,1.27097610437,0.876750706625,1.38522860984
6,0.95000000298,1.08626739744,0.873949586343,1.27809995563
7,0.957042256082,0.937166844036,0.873949587846,1.13459205678
8,0.963380283873,0.822328573172,0.899159668874,0.976609241061
9,0.967605635734,0.723361980327,0.899159668874,0.896254511941
10,0.975352114145,0.629500663406,0.910364149999,0.799628898877
11,0.978873240696,0.567847464706,0.887955189252,0.791339589518
12,0.982394367247,0.502879240773,0.915966392064,0.707836764951
13,0.980985916626,0.452768585527,0.868347345781,0.822398649795
14,0.983802817867,0.417662142028,0.921568632627,0.597847919504
15,0.984507043177,0.389795965502,0.918767510843,0.57922273699
16,0.989436620348,0.350789517269,0.918767511845,0.61345950345
17,0.986619719107,0.314223800851,0.904761910939,0.597797907701
18,0.990845070968,0.296059682126,0.910364151001,0.623492267703
19,0.988028169728,0.278050059007,0.932773113251,0.483360239939
20,0.989436620348,0.252019294131,0.924369751405,0.477754545938
21,0.993661972209,0.237258468348,0.910364151001,0.477163484117
22,0.989436620348,0.220930117117,0.924369752908,0.425006295327
23,0.992957746899,0.208280198329,0.921568631124,0.419586171247
24,0.990845070968,0.204579592381,0.913165271783,0.448851009252
25,0.994366197519,0.180298691012,0.924369752908,0.467610228588
26,0.992253521588,0.176906202251,0.921568632627,0.379388814213
27,0.994366197519,0.165487120269,0.921568632126,0.378628790379
28,0.992253521588,0.157335363696,0.92997199297,0.363691215881
29,0.995774648139,0.142298100831,0.921568632627,0.406340928889
30,0.991549296278,0.153038218303,0.935574233532,0.319641661619
